order_id,date,time
11621,2016-07-13,00:00:00
11622,2016-07-13,18:16:55
11623,2016-07-13,18:27:55
11624,2016-07-13,18:32:00
11625,2016-07-13,18:41:00
11626,2016-07-13,00:00:00
11627,2016-07-13,19:12:00
11628,2016-07-13,19:15:35
11629,2016-07-13,00:00:00
11630,2016-07-13,19:44:50
11631,2016-07-13,00:00:00
11632,2016-07-13,00:00:00
11634,2016-07-13,21:16:00
11636,2016-07-14,11:33:28
11637,2016-07-14,11:56:49
11639,2016-07-14,12:04:06
11640,2016-07-14,12:10:47
11641,2016-07-14,12:11:07
11642,2016-07-14,12:22:22
11643,2016-07-14,12:33:00
11644,2016-07-14,12:55:00
11645,2016-07-14,12:56:03
11646,2016-07-14,12:58:04
11647,2016-07-14,12:59:14
11648,2016-07-14,13:00:55
11649,2016-07-14,13:02:52
11650,2016-07-14,13:05:21
11651,2016-07-14,13:05:00
11652,2016-07-14,13:15:57
11653,2016-07-14,13:20:00
11654,2016-07-14,00:00:00
11655,2016-07-14,13:36:45
11656,2016-07-14,13:47:16
11657,2016-07-14,14:03:28
11658,2016-07-14,00:00:00
11659,2016-07-14,00:00:00
11660,2016-07-14,00:00:00
11661,2016-07-14,15:21:00
11663,2016-07-14,15:48:22
11664,2016-07-14,15:57:00
11665,2016-07-14,16:12:42
11667,2016-07-14,16:37:35
11668,2016-07-14,00:00:00
11669,2016-07-14,17:08:30
11670,2016-07-14,17:13:03
11671,2016-07-14,17:45:20
11672,2016-07-14,18:09:50
11674,2016-07-14,18:58:00
11675,2016-07-14,19:05:03
11676,2016-07-14,19:07:51
11677,2016-07-14,19:20:16
11679,2016-07-14,19:39:14
11680,2016-07-14,19:39:00
11681,2016-07-14,19:40:46
11683,2016-07-14,19:47:01
11684,2016-07-14,19:52:00
11685,2016-07-14,19:53:12
11686,2016-07-14,20:02:00
11687,2016-07-14,20:16:03
11689,2016-07-14,20:57:33
11690,2016-07-14,21:13:22
11692,2016-07-14,22:21:02
11693,2016-07-14,22:29:00
11694,2016-07-15,11:29:00
11695,2016-07-15,00:00:00
11696,2016-07-15,11:47:38
11697,2016-07-15,11:49:26
11698,2016-07-15,12:03:28
11700,2016-07-15,12:06:27
11701,2016-07-15,12:19:00
11704,2016-07-15,00:00:00
11705,2016-07-15,12:32:39
11706,2016-07-15,00:00:00
11709,2016-07-15,13:04:00
11710,2016-07-15,13:27:00
11711,2016-07-15,13:31:07
11713,2016-07-15,13:43:22
11714,2016-07-15,13:53:00
11715,2016-07-15,14:25:22
11716,2016-07-15,14:31:00
11717,2016-07-15,14:35:07
11718,2016-07-15,15:17:43
11719,2016-07-15,15:36:23
11720,2016-07-15,15:39:58
11721,2016-07-15,15:45:33
11722,2016-07-15,00:00:00
11723,2016-07-15,15:59:22
11724,2016-07-15,16:01:38
11726,2016-07-15,16:07:09
11727,2016-07-15,00:00:00
11728,2016-07-15,16:26:22
11729,2016-07-15,00:00:00
11730,2016-07-15,00:00:00
11731,2016-07-15,00:00:00
11732,2016-07-15,17:14:39
11733,2016-07-15,00:00:00
11734,2016-07-15,00:00:00
11735,2016-07-15,17:24:00
11736,2016-07-15,17:31:58
11737,2016-07-15,17:36:00
11739,2016-07-15,17:50:00
11740,2016-07-15,18:26:00
11744,2016-07-15,19:11:31
11745,2016-07-15,19:33:00
11746,2016-07-15,00:00:00
11747,2016-07-15,20:11:26
11748,2016-07-15,20:35:39
11749,2016-07-15,21:08:53
11750,2016-07-15,21:38:29
11751,2016-07-15,00:00:00
11752,2016-07-15,21:47:30
11753,2016-07-15,00:00:00
11755,2016-07-15,22:56:31
11756,2016-07-16,11:18:00
11757,2016-07-16,11:25:03
11758,2016-07-16,11:30:00
11759,2016-07-16,00:00:00
11761,2016-07-16,00:00:00
11762,2016-07-16,12:15:21
11763,2016-07-16,12:19:28
11764,2016-07-16,12:39:00
11765,2016-07-16,12:42:51
11766,2016-07-16,12:46:46
11767,2016-07-16,12:59:05
11768,2016-07-16,13:06:03
11769,2016-07-16,13:22:39
11770,2016-07-16,13:37:00
11771,2016-07-16,14:01:00
11772,2016-07-16,14:06:56
11774,2016-07-16,00:00:00
11775,2016-07-16,14:33:00
11776,2016-07-16,15:14:39
11778,2016-07-16,15:29:00
11779,2016-07-16,15:58:44
11781,2016-07-16,16:13:59
11783,2016-07-16,16:17:15
11784,2016-07-16,16:21:43
11785,2016-07-16,16:33:13
11787,2016-07-16,16:45:54
11788,2016-07-16,17:21:00
11790,2016-07-16,17:30:17
11791,2016-07-16,17:31:00
11792,2016-07-16,17:47:44
11793,2016-07-16,17:52:14
11794,2016-07-16,18:02:45
11795,2016-07-16,18:14:42
11796,2016-07-16,18:23:00
11798,2016-07-16,00:00:00
11799,2016-07-16,19:34:18
11800,2016-07-16,00:00:00
11802,2016-07-16,19:56:13
11803,2016-07-16,19:58:05
11806,2016-07-16,00:00:00
11808,2016-07-16,21:38:00
11809,2016-07-16,22:02:00
11812,2016-07-17,11:31:00
11814,2016-07-17,11:51:00
11816,2016-07-17,12:32:51
11817,2016-07-17,12:37:00
11818,2016-07-17,12:38:00
11819,2016-07-17,00:00:00
11820,2016-07-17,00:00:00
11821,2016-07-17,12:58:00
11822,2016-07-17,13:00:15
11823,2016-07-17,13:09:29
11824,2016-07-17,00:00:00
11825,2016-07-17,13:27:05
11826,2016-07-17,00:00:00
11827,2016-07-17,13:36:00
11828,2016-07-17,13:36:33
11829,2016-07-17,13:51:10
11830,2016-07-17,14:08:00
11831,2016-07-17,14:08:42
11832,2016-07-17,14:08:59
11833,2016-07-17,14:15:34
11834,2016-07-17,14:18:41
11835,2016-07-17,14:25:53
11836,2016-07-17,14:36:22
11837,2016-07-17,15:02:56
11838,2016-07-17,15:39:00
11839,2016-07-17,15:39:46
11841,2016-07-17,15:58:03
11842,2016-07-17,16:05:59
11843,2016-07-17,16:06:00
11845,2016-07-17,16:23:58
11846,2016-07-17,16:25:52
11847,2016-07-17,16:30:00
11849,2016-07-17,16:36:00
11850,2016-07-17,17:04:25
11851,2016-07-17,17:08:21
11852,2016-07-17,17:30:22
11854,2016-07-17,17:40:21
11856,2016-07-17,00:00:00
11857,2016-07-17,18:09:57
11858,2016-07-17,18:10:00
11859,2016-07-17,18:30:15
11860,2016-07-17,18:44:59
11861,2016-07-17,18:47:11
11862,2016-07-17,19:00:00
11863,2016-07-17,00:00:00
11864,2016-07-17,00:00:00
11865,2016-07-17,19:24:00
11866,2016-07-17,19:47:00
11867,2016-07-17,00:00:00
11868,2016-07-17,00:00:00
11870,2016-07-17,20:27:00
11871,2016-07-17,20:29:22
11872,2016-07-17,00:00:00
11873,2016-07-17,20:56:48
11874,2016-07-17,20:56:50
11875,2016-07-17,21:01:20
11876,2016-07-17,21:02:37
11877,2016-07-17,21:04:42
11878,2016-07-17,21:30:00
11880,2016-07-17,00:00:00
11881,2016-07-17,00:00:00
11882,2016-07-17,21:49:05
11883,2016-07-17,00:00:00
11885,2016-07-17,00:00:00
11886,2016-07-17,21:57:33
11887,2016-07-17,00:00:00
11889,2016-07-17,22:03:00
11890,2016-07-17,22:03:00
11891,2016-07-17,22:12:00
11892,2016-07-17,22:20:17
11893,2016-07-17,23:03:47
11895,2016-07-18,12:06:19
11896,2016-07-18,12:18:00
11897,2016-07-18,12:35:25
11898,2016-07-18,12:38:00
11899,2016-07-18,13:00:38
11900,2016-07-18,13:16:25
11901,2016-07-18,00:00:00
11902,2016-07-18,13:46:21
11903,2016-07-18,00:00:00
11904,2016-07-18,13:54:00
11905,2016-07-18,13:57:38
11906,2016-07-18,14:26:08
11907,2016-07-18,14:33:14
11908,2016-07-18,15:01:00
11909,2016-07-18,00:00:00
11910,2016-07-18,15:09:00
11911,2016-07-18,00:00:00
11912,2016-07-18,15:40:14
11913,2016-07-18,16:30:37
11915,2016-07-18,16:43:19
11917,2016-07-18,16:47:09
11918,2016-07-18,16:56:08
11919,2016-07-18,16:56:19
11920,2016-07-18,17:29:49
11921,2016-07-18,17:54:02
11922,2016-07-18,17:54:33
11924,2016-07-18,18:04:00
11925,2016-07-18,18:09:53
11926,2016-07-18,18:10:00
11927,2016-07-18,18:18:50
11928,2016-07-18,18:40:08
11929,2016-07-18,18:40:00
11931,2016-07-18,18:50:59
11932,2016-07-18,00:00:00
11933,2016-07-18,19:03:00
11934,2016-07-18,00:00:00
11935,2016-07-18,19:39:37
11936,2016-07-18,19:45:16
11937,2016-07-18,00:00:00
11938,2016-07-18,19:46:35
11939,2016-07-18,19:49:09
11941,2016-07-18,19:53:32
11942,2016-07-18,20:00:10
11944,2016-07-18,00:00:00
11945,2016-07-18,21:21:29
11946,2016-07-18,21:29:31
11947,2016-07-18,22:04:30
11949,2016-07-19,13:05:00
11951,2016-07-19,00:00:00
11952,2016-07-19,13:32:11
11953,2016-07-19,13:34:00
11954,2016-07-19,13:52:17
11955,2016-07-19,13:55:00
11956,2016-07-19,13:55:42
11957,2016-07-19,00:00:00
11960,2016-07-19,14:12:49
11961,2016-07-19,15:00:00
11962,2016-07-19,15:02:02
11963,2016-07-19,15:03:00
11966,2016-07-19,15:45:00
11968,2016-07-19,16:05:00
11969,2016-07-19,16:07:06
11970,2016-07-19,16:18:00
11971,2016-07-19,16:29:34
11972,2016-07-19,16:41:08
11973,2016-07-19,16:51:21
11975,2016-07-19,16:55:56
11976,2016-07-19,17:10:10
11977,2016-07-19,17:35:00
11978,2016-07-19,17:47:27
11979,2016-07-19,17:55:16
11981,2016-07-19,18:12:00
11982,2016-07-19,18:18:32
11984,2016-07-19,18:21:00
11985,2016-07-19,18:24:31
11986,2016-07-19,18:25:50
11987,2016-07-19,00:00:00
11988,2016-07-19,18:39:20
11991,2016-07-19,00:00:00
11993,2016-07-19,19:15:54
11994,2016-07-19,19:23:44
11996,2016-07-19,19:43:33
11997,2016-07-19,21:12:50
11998,2016-07-19,00:00:00
11999,2016-07-19,21:42:54
12001,2016-07-20,11:30:52
12003,2016-07-20,11:50:00
12004,2016-07-20,11:50:00
12005,2016-07-20,00:00:00
12006,2016-07-20,00:00:00
12007,2016-07-20,12:29:54
12008,2016-07-20,12:49:08
12009,2016-07-20,12:58:31
12010,2016-07-20,00:00:00
12012,2016-07-20,13:07:00
12013,2016-07-20,13:10:59
12014,2016-07-20,13:16:00
12015,2016-07-20,00:00:00
12016,2016-07-20,13:23:18
12017,2016-07-20,13:34:56
12019,2016-07-20,13:55:00
12020,2016-07-20,00:00:00
12022,2016-07-20,14:17:00
12023,2016-07-20,14:20:14
12025,2016-07-20,15:21:28
12026,2016-07-20,15:21:00
12028,2016-07-20,15:35:42
12029,2016-07-20,15:53:10
12031,2016-07-20,15:54:00
12032,2016-07-20,15:55:38
12033,2016-07-20,16:00:00
12034,2016-07-20,16:18:25
12035,2016-07-20,16:26:04
12036,2016-07-20,17:18:59
12037,2016-07-20,17:29:02
12038,2016-07-20,17:38:43
12039,2016-07-20,17:45:13
12041,2016-07-20,18:23:07
12042,2016-07-20,18:24:45
12043,2016-07-20,18:25:00
12044,2016-07-20,18:39:30
12045,2016-07-20,18:45:56
12046,2016-07-20,18:54:00
12047,2016-07-20,19:10:00
12048,2016-07-20,19:11:52
12049,2016-07-20,00:00:00
12050,2016-07-20,00:00:00
12051,2016-07-20,19:26:11
12052,2016-07-20,19:29:00
12053,2016-07-20,19:46:07
12055,2016-07-20,00:00:00
12056,2016-07-20,20:10:28
12057,2016-07-20,20:18:29
12058,2016-07-20,20:34:39
12059,2016-07-20,21:06:14
12060,2016-07-21,11:19:15
12061,2016-07-21,11:46:00
12062,2016-07-21,11:49:20
12063,2016-07-21,00:00:00
12064,2016-07-21,11:55:10
12065,2016-07-21,12:08:15
12066,2016-07-21,12:12:10
12067,2016-07-21,12:29:53
12068,2016-07-21,12:31:56
12069,2016-07-21,12:35:18
12071,2016-07-21,13:04:34
12072,2016-07-21,13:17:00
12073,2016-07-21,13:27:28
12074,2016-07-21,13:33:00
12075,2016-07-21,13:36:36
12076,2016-07-21,13:53:14
12077,2016-07-21,14:11:31
12078,2016-07-21,14:31:56
12079,2016-07-21,14:52:32
12080,2016-07-21,14:56:13
12081,2016-07-21,15:22:25
12082,2016-07-21,15:29:00
12084,2016-07-21,15:37:03
12085,2016-07-21,15:44:48
12086,2016-07-21,15:47:00
12087,2016-07-21,15:51:49
12088,2016-07-21,15:58:47
12089,2016-07-21,16:01:21
12091,2016-07-21,00:00:00
12092,2016-07-21,16:36:00
12093,2016-07-21,00:00:00
12094,2016-07-21,17:10:00
12095,2016-07-21,17:35:58
12098,2016-07-21,18:11:15
12099,2016-07-21,18:21:00
12100,2016-07-21,18:34:16
12101,2016-07-21,18:34:00
12102,2016-07-21,18:52:26
12103,2016-07-21,18:56:00
12104,2016-07-21,00:00:00
12105,2016-07-21,19:12:16
12106,2016-07-21,19:13:19
12107,2016-07-21,19:23:53
12108,2016-07-21,20:03:00
12109,2016-07-21,00:00:00
12110,2016-07-21,20:47:23
12111,2016-07-21,21:01:38
12112,2016-07-21,21:09:00
12113,2016-07-21,00:00:00
12114,2016-07-21,21:15:17
12115,2016-07-22,00:00:00
12116,2016-07-22,11:39:20
12117,2016-07-22,11:52:00
12118,2016-07-22,11:56:05
12119,2016-07-22,11:57:15
12120,2016-07-22,00:00:00
12121,2016-07-22,00:00:00
12122,2016-07-22,00:00:00
12124,2016-07-22,12:39:00
12125,2016-07-22,12:42:32
12127,2016-07-22,00:00:00
12128,2016-07-22,00:00:00
12129,2016-07-22,00:00:00
12130,2016-07-22,13:01:31
12131,2016-07-22,13:03:01
12132,2016-07-22,13:08:39
12135,2016-07-22,13:24:53
12136,2016-07-22,00:00:00
12137,2016-07-22,13:36:46
12138,2016-07-22,13:42:19
12140,2016-07-22,13:58:00
12141,2016-07-22,14:00:51
12142,2016-07-22,00:00:00
12144,2016-07-22,15:20:00
12146,2016-07-22,15:26:14
12147,2016-07-22,00:00:00
12148,2016-07-22,16:05:14
12150,2016-07-22,16:37:30
12151,2016-07-22,16:54:00
12152,2016-07-22,00:00:00
12153,2016-07-22,17:16:00
12154,2016-07-22,17:26:43
12155,2016-07-22,17:42:45
12157,2016-07-22,17:44:36
12159,2016-07-22,18:05:37
12160,2016-07-22,18:13:08
12162,2016-07-22,18:52:54
12163,2016-07-22,18:58:46
12164,2016-07-22,19:01:58
12165,2016-07-22,19:14:11
12166,2016-07-22,19:15:00
12167,2016-07-22,19:22:17
12169,2016-07-22,19:31:00
12171,2016-07-22,19:47:00
12172,2016-07-22,20:56:02
12173,2016-07-22,21:04:00
12174,2016-07-22,21:11:22
12175,2016-07-22,21:13:44
12176,2016-07-22,00:00:00
12177,2016-07-22,00:00:00
12179,2016-07-22,22:29:00
12180,2016-07-23,11:15:56
12181,2016-07-23,11:20:39
12182,2016-07-23,11:35:00
12183,2016-07-23,11:40:33
12184,2016-07-23,11:46:00
12185,2016-07-23,11:51:00
12186,2016-07-23,11:52:22
12187,2016-07-23,12:02:29
12190,2016-07-23,12:40:00
12191,2016-07-23,12:50:00
12194,2016-07-23,13:29:00
12195,2016-07-23,13:32:00
12196,2016-07-23,13:32:00
12197,2016-07-23,13:34:41
12198,2016-07-23,13:34:00
12199,2016-07-23,00:00:00
12200,2016-07-23,13:44:48
12202,2016-07-23,13:53:32
12203,2016-07-23,13:53:36
12204,2016-07-23,00:00:00
12205,2016-07-23,14:16:00
12206,2016-07-23,14:19:09
12209,2016-07-23,15:24:00
12210,2016-07-23,15:26:02
12211,2016-07-23,00:00:00
12212,2016-07-23,15:58:47
12214,2016-07-23,16:27:00
12215,2016-07-23,16:28:00
12216,2016-07-23,16:41:00
12217,2016-07-23,16:50:00
12219,2016-07-23,17:16:25
12220,2016-07-23,00:00:00
12221,2016-07-23,00:00:00
12222,2016-07-23,17:35:03
12223,2016-07-23,17:35:13
12224,2016-07-23,18:16:16
12225,2016-07-23,18:16:33
12226,2016-07-23,18:21:44
12229,2016-07-23,18:39:00
12231,2016-07-23,00:00:00
12232,2016-07-23,19:23:56
12233,2016-07-23,19:27:00
12235,2016-07-23,19:46:00
12237,2016-07-23,20:00:26
12238,2016-07-23,20:08:19
12239,2016-07-23,20:23:00
12241,2016-07-23,00:00:00
12242,2016-07-23,21:20:18
12243,2016-07-23,21:40:27
12244,2016-07-23,00:00:00
12245,2016-07-24,11:22:58
12246,2016-07-24,00:00:00
12247,2016-07-24,00:00:00
12248,2016-07-24,11:43:47
12249,2016-07-24,11:48:17
12250,2016-07-24,11:49:07
12251,2016-07-24,11:55:00
12252,2016-07-24,12:02:23
12254,2016-07-24,12:32:09
12255,2016-07-24,12:36:00
12256,2016-07-24,00:00:00
12257,2016-07-24,12:43:56
12261,2016-07-24,13:15:00
12262,2016-07-24,13:18:34
12264,2016-07-24,13:23:41
12265,2016-07-24,14:09:26
12266,2016-07-24,14:25:08
12267,2016-07-24,00:00:00
12268,2016-07-24,00:00:00
12270,2016-07-24,00:00:00
12271,2016-07-24,15:37:50
12272,2016-07-24,16:10:53
12273,2016-07-24,16:29:45
12275,2016-07-24,17:11:19
12276,2016-07-24,17:25:16
12278,2016-07-24,00:00:00
12279,2016-07-24,17:36:21
12280,2016-07-24,17:47:25
12281,2016-07-24,17:50:01
12282,2016-07-24,17:59:57
12283,2016-07-24,00:00:00
12285,2016-07-24,18:07:21
12286,2016-07-24,18:08:41
12287,2016-07-24,00:00:00
12289,2016-07-24,18:18:15
12290,2016-07-24,18:25:29
12291,2016-07-24,18:27:09
12293,2016-07-24,18:31:00
12294,2016-07-24,18:35:20
12295,2016-07-24,00:00:00
12296,2016-07-24,18:40:19
12297,2016-07-24,18:43:31
12299,2016-07-24,18:51:54
12301,2016-07-24,00:00:00
12302,2016-07-24,19:23:29
12303,2016-07-24,00:00:00
12304,2016-07-24,00:00:00
12305,2016-07-24,19:55:00
12306,2016-07-24,19:56:53
12308,2016-07-24,20:32:00
12309,2016-07-24,20:41:37
12310,2016-07-24,20:49:00
12311,2016-07-24,00:00:00
12312,2016-07-24,21:03:15
12313,2016-07-24,21:21:13
12314,2016-07-24,21:31:00
12315,2016-07-24,00:00:00
12318,2016-07-24,22:56:18
12319,2016-07-24,22:58:00
12321,2016-07-25,11:54:00
12322,2016-07-25,11:59:54
12323,2016-07-25,12:03:35
12324,2016-07-25,12:06:27
12325,2016-07-25,00:00:00
12326,2016-07-25,00:00:00
12327,2016-07-25,12:39:39
12329,2016-07-25,00:00:00
12330,2016-07-25,00:00:00
12332,2016-07-25,14:57:30
12333,2016-07-25,00:00:00
12334,2016-07-25,15:26:00
12335,2016-07-25,15:59:00
12336,2016-07-25,16:25:38
12337,2016-07-25,16:32:00
12338,2016-07-25,16:33:43
12339,2016-07-25,16:34:00
12340,2016-07-25,17:01:33
12341,2016-07-25,17:09:34
12342,2016-07-25,17:21:24
12344,2016-07-25,00:00:00
12345,2016-07-25,17:42:14
12347,2016-07-25,18:01:00
12348,2016-07-25,18:01:00
12349,2016-07-25,18:29:56
12350,2016-07-25,18:32:48
12351,2016-07-25,00:00:00
12352,2016-07-25,18:50:35
12353,2016-07-25,18:53:00
12354,2016-07-25,19:01:18
12355,2016-07-25,19:01:31
12356,2016-07-25,19:08:00
12358,2016-07-25,19:14:10
12359,2016-07-25,19:17:00
12361,2016-07-25,19:47:58
12362,2016-07-25,19:49:39
12364,2016-07-25,20:10:52
12365,2016-07-25,20:15:01
12366,2016-07-25,00:00:00
12367,2016-07-25,00:00:00
12368,2016-07-25,20:34:04
12369,2016-07-25,20:35:00
12370,2016-07-25,21:07:12
12371,2016-07-25,21:13:44
12372,2016-07-25,00:00:00
12373,2016-07-25,21:40:05
12374,2016-07-25,00:00:00
12375,2016-07-25,22:53:00
12376,2016-07-25,00:00:00
12377,2016-07-26,11:30:45
12378,2016-07-26,11:48:03
12379,2016-07-26,12:14:51
12380,2016-07-26,12:32:00
12381,2016-07-26,12:48:02
12382,2016-07-26,00:00:00
12383,2016-07-26,13:13:00
12385,2016-07-26,13:37:00
12386,2016-07-26,13:39:17
12387,2016-07-26,13:40:47
12388,2016-07-26,13:59:04
12389,2016-07-26,14:20:00
12390,2016-07-26,14:20:37
12391,2016-07-26,00:00:00
12392,2016-07-26,14:41:24
12393,2016-07-26,14:58:51
12394,2016-07-26,15:00:44
12395,2016-07-26,00:00:00
12396,2016-07-26,00:00:00
12397,2016-07-26,15:39:00
12398,2016-07-26,15:39:00
12399,2016-07-26,16:15:49
12400,2016-07-26,16:17:00
12403,2016-07-26,16:30:00
12405,2016-07-26,16:31:53
12406,2016-07-26,16:36:33
12407,2016-07-26,16:51:28
12409,2016-07-26,17:13:00
12410,2016-07-26,17:24:00
12411,2016-07-26,17:27:00
12412,2016-07-26,17:30:26
12414,2016-07-26,18:03:09
12419,2016-07-26,00:00:00
12420,2016-07-26,19:16:50
12421,2016-07-26,19:27:14
12422,2016-07-26,19:54:00
12423,2016-07-26,20:10:00
12424,2016-07-26,20:14:00
12426,2016-07-26,20:37:53
12427,2016-07-26,20:40:53
12428,2016-07-26,20:41:00
12429,2016-07-26,21:13:33
12430,2016-07-26,21:32:00
12431,2016-07-26,21:40:00
12432,2016-07-26,22:06:38
12433,2016-07-26,00:00:00
12434,2016-07-27,00:00:00
12435,2016-07-27,11:39:19
12437,2016-07-27,12:04:59
12440,2016-07-27,12:12:00
12441,2016-07-27,00:00:00
12442,2016-07-27,00:00:00
12443,2016-07-27,13:02:20
12445,2016-07-27,13:04:28
12446,2016-07-27,13:04:00
12447,2016-07-27,13:18:28
12449,2016-07-27,13:27:51
12452,2016-07-27,13:48:04
12453,2016-07-27,14:31:51
12454,2016-07-27,14:54:30
12455,2016-07-27,14:57:20
12456,2016-07-27,15:36:00
12457,2016-07-27,15:55:32
12458,2016-07-27,15:58:48
12459,2016-07-27,16:03:00
12460,2016-07-27,16:10:49
12461,2016-07-27,00:00:00
12462,2016-07-27,16:20:48
12463,2016-07-27,16:28:00
12467,2016-07-27,17:21:49
12468,2016-07-27,17:43:41
12469,2016-07-27,17:49:00
12470,2016-07-27,18:01:01
12472,2016-07-27,18:43:22
12473,2016-07-27,18:44:00
12474,2016-07-27,00:00:00
12475,2016-07-27,19:04:34
12476,2016-07-27,19:09:00
12477,2016-07-27,19:18:00
12478,2016-07-27,20:01:58
12479,2016-07-27,20:02:26
12480,2016-07-27,20:12:42
12482,2016-07-27,20:31:31
12483,2016-07-27,21:12:00
12484,2016-07-27,21:48:38
12487,2016-07-28,11:16:16
12488,2016-07-28,00:00:00
12490,2016-07-28,11:52:42
12491,2016-07-28,11:59:00
12492,2016-07-28,12:01:31
12493,2016-07-28,12:09:00
12495,2016-07-28,12:15:11
12496,2016-07-28,12:21:47
12497,2016-07-28,12:41:24
12499,2016-07-28,12:54:00
12500,2016-07-28,00:00:00
12501,2016-07-28,12:57:39
12502,2016-07-28,13:04:00
12504,2016-07-28,00:00:00
12505,2016-07-28,13:48:00
12506,2016-07-28,13:49:39
12509,2016-07-28,15:17:46
12510,2016-07-28,00:00:00
12511,2016-07-28,15:28:19
12513,2016-07-28,16:19:00
12514,2016-07-28,16:27:02
12515,2016-07-28,16:27:00
12516,2016-07-28,16:36:00
12518,2016-07-28,00:00:00
12519,2016-07-28,17:10:43
12520,2016-07-28,17:12:50
12521,2016-07-28,00:00:00
12522,2016-07-28,17:30:50
12524,2016-07-28,17:46:23
12525,2016-07-28,17:48:20
12527,2016-07-28,18:04:00
12528,2016-07-28,18:06:31
12529,2016-07-28,18:09:00
12530,2016-07-28,18:11:45
12531,2016-07-28,00:00:00
12533,2016-07-28,18:19:52
12534,2016-07-28,18:25:32
12536,2016-07-28,18:30:12
12537,2016-07-28,00:00:00
12538,2016-07-28,18:50:09
12542,2016-07-28,00:00:00
12543,2016-07-28,19:25:00
12547,2016-07-29,12:03:36
12548,2016-07-29,00:00:00
12549,2016-07-29,12:43:32
12551,2016-07-29,13:02:00
12552,2016-07-29,13:05:18
12553,2016-07-29,13:05:31
12555,2016-07-29,13:16:00
12556,2016-07-29,13:20:00
12557,2016-07-29,00:00:00
12558,2016-07-29,13:39:31
12559,2016-07-29,13:55:00
12560,2016-07-29,14:23:04
12562,2016-07-29,14:45:00
12563,2016-07-29,14:52:00
12564,2016-07-29,14:56:51
12565,2016-07-29,00:00:00
12566,2016-07-29,15:17:09
12567,2016-07-29,15:24:09
12568,2016-07-29,15:45:00
12569,2016-07-29,16:22:00
12571,2016-07-29,16:30:00
12574,2016-07-29,00:00:00
12575,2016-07-29,17:20:51
12577,2016-07-29,17:38:36
12578,2016-07-29,17:40:16
12579,2016-07-29,18:02:30
12580,2016-07-29,18:04:05
12581,2016-07-29,18:19:04
12582,2016-07-29,18:35:00
12583,2016-07-29,18:36:49
12584,2016-07-29,18:39:00
12585,2016-07-29,18:54:00
12586,2016-07-29,18:55:57
12587,2016-07-29,19:02:00
12588,2016-07-29,19:09:09
12589,2016-07-29,19:54:00
12590,2016-07-29,20:19:29
12592,2016-07-29,20:30:07
12593,2016-07-29,20:38:00
12595,2016-07-29,21:20:00
12597,2016-07-30,11:27:05
12598,2016-07-30,11:27:36
12599,2016-07-30,11:44:24
12600,2016-07-30,11:49:00
12601,2016-07-30,11:50:00
12602,2016-07-30,11:59:42
12605,2016-07-30,12:26:00
12606,2016-07-30,12:35:00
12607,2016-07-30,12:40:00
12608,2016-07-30,12:53:00
12609,2016-07-30,12:55:37
12610,2016-07-30,13:00:17
12611,2016-07-30,13:03:59
12612,2016-07-30,13:08:48
12614,2016-07-30,13:12:00
12615,2016-07-30,13:14:00
12616,2016-07-30,00:00:00
12617,2016-07-30,13:33:32
12618,2016-07-30,13:41:00
12620,2016-07-30,13:54:14
12621,2016-07-30,00:00:00
12622,2016-07-30,00:00:00
12624,2016-07-30,14:17:00
12625,2016-07-30,14:19:14
12626,2016-07-30,14:28:23
12627,2016-07-30,15:03:00
12628,2016-07-30,15:26:27
12629,2016-07-30,16:03:25
12630,2016-07-30,16:09:37
12634,2016-07-30,00:00:00
12635,2016-07-30,16:53:12
12636,2016-07-30,17:01:17
12638,2016-07-30,17:17:00
12640,2016-07-30,17:20:15
12641,2016-07-30,17:28:00
12642,2016-07-30,17:58:40
12643,2016-07-30,18:00:36
12644,2016-07-30,18:09:28
12646,2016-07-30,18:23:25
12647,2016-07-30,00:00:00
12648,2016-07-30,18:38:35
12649,2016-07-30,00:00:00
12650,2016-07-30,18:58:28
12651,2016-07-30,19:12:02
12652,2016-07-30,19:25:00
12654,2016-07-30,20:34:02
12655,2016-07-30,00:00:00
12656,2016-07-30,20:56:00
12657,2016-07-30,21:22:00
12658,2016-07-30,21:41:15
12659,2016-07-30,22:10:58
12660,2016-07-30,22:14:12
12662,2016-07-30,00:00:00
12664,2016-07-31,11:35:00
12665,2016-07-31,11:48:19
12666,2016-07-31,11:57:26
12669,2016-07-31,00:00:00
12670,2016-07-31,12:53:21
12672,2016-07-31,13:05:53
12674,2016-07-31,13:12:00
12675,2016-07-31,13:14:11
12676,2016-07-31,13:14:57
12677,2016-07-31,00:00:00
12678,2016-07-31,13:32:15
12679,2016-07-31,13:38:38
12680,2016-07-31,13:50:00
12681,2016-07-31,13:52:36
12682,2016-07-31,14:20:35
12684,2016-07-31,14:44:47
12685,2016-07-31,14:50:00
12686,2016-07-31,00:00:00
12687,2016-07-31,15:40:23
12688,2016-07-31,15:50:04
12689,2016-07-31,00:00:00
12692,2016-07-31,00:00:00
12693,2016-07-31,16:21:10
12694,2016-07-31,16:22:00
12695,2016-07-31,16:37:19
12696,2016-07-31,16:40:00
12697,2016-07-31,00:00:00
12698,2016-07-31,16:54:00
12699,2016-07-31,16:57:32
12700,2016-07-31,00:00:00
12701,2016-07-31,17:57:14
12702,2016-07-31,00:00:00
12704,2016-07-31,18:22:24
12705,2016-07-31,18:34:11
